Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
JUJUY,Doctor Manuel Belgrano,Dr. Manuel Belgrano,38021065,0.0,0.0,0.0,20000.0,0.0,3000.0,0.0,80.0,13.0
JUJUY,Doctor Manuel Belgrano,León,38021030,0.0,50400000.0,0.0,0.0,0.0,2000.0,0.0,0.0,506.0
JUJUY,El Carmen,El Carmen,38014040,415000000.0,35900000.0,0.0,5100000.0,0.0,2000.0,0.0,10.0,1.29
JUJUY,El Carmen,Manantiales,38014060,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
JUJUY,El Carmen,Monterrico,38014070,0.0,1040000.0,0.0,0.0,0.0,1000.0,0.0,100.0,1.05
JUJUY,El Carmen,Pampa Blanca,38014080,66000000.0,26100000.0,0.0,0.0,0.0,3000.0,0.0,10.0,331.0
JUJUY,El Carmen,Perico,38014090,0.0,1380000.0,0.0,5750000.0,0.0,1000.0,0.0,120.0,1.97
JUJUY,El Carmen,Puesto Viejo,38014100,0.0,8700000.0,0.0,0.0,0.0,1000.0,0.0,0.0,88.0
JUJUY,El Carmen,Aguas Calientes,38014010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,28.0
JUJUY,Humahuaca,El Aguilar,38028020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
JUJUY,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),38028030,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Humahuaca,Humahuaca,38028040,363000000.0,0.0,0.0,0.0,0.0,12000.0,0.0,3300.0,705.0
JUJUY,Humahuaca,Tres Cruces,38028050,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Humahuaca,Uquía (Est. Senador Pérez),38028060,3000000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,8.0
JUJUY,Ledesma,Caimancito,38035030,202000000.0,0.0,0.0,0.0,0.0,1000.0,0.0,380.0,241.0
JUJUY,Ledesma,Calilegua,38035040,0.0,50000000.0,0.0,0.0,0.0,1000.0,0.0,1440.0,645.0
JUJUY,Ledesma,Chalicán,38035050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,78.0
JUJUY,Ledesma,Fraile Pintado,38035060,633000000.0,2300000.0,0.0,0.0,0.0,1000.0,0.0,1210.0,778.0
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),38035080,60000000.0,6070000.0,0.0,10000.0,0.0,3000.0,0.0,7870.0,7.92
JUJUY,Ledesma,Yuto,38035110,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,1760.0,178.0
JUJUY,OTROS,OTROS,Sin Datos,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,1.08
JUJUY,Palpalá,Carahunco,38042010,1000000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,3.0
JUJUY,Palpalá,Centro Forestal,38042020,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),38042040,19300000.0,100000.0,0.0,34000.0,0.0,3000.0,0.0,10.0,6.33
JUJUY,Palpalá,Rio Blanco,38042010,0.0,5300000.0,0.0,210000.0,0.0,0.0,0.0,0.0,74.0
JUJUY,Rinconada,Liviara,38049020,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,5.0
JUJUY,Rinconada,Loma Blanca,38049025,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
JUJUY,Rinconada,Nuevo Pirquitas,38049030,0.0,0.0,0.0,50000.0,0.0,1000.0,0.0,0.0,6.0
JUJUY,Rinconada,Coyaguaima,38049007,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Rinconada,Orosmayo,38049035,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Rinconada,Rinconada,38049040,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,4.0
JUJUY,Rinconada,Lagunillas de Farallón,38049010,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,9.0
JUJUY,San Antonio,Loteo Navea,38056020,0.0,0.0,0.0,770000.0,0.0,0.0,0.0,0.0,77.0
JUJUY,San Antonio,San Antonio,38056030,1000000.0,13000000.0,0.0,0.0,0.0,1000.0,0.0,0.0,132.0
JUJUY,San Antonio,El Ceibal,38056010,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0
JUJUY,San Antonio,Los Alisos,38056017,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JUJUY,San Pedro,La Esperanza,38063070,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,150.0,16.0
JUJUY,San Pedro,La Mendieta,38063090,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2400.0,241.0
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),38063180,54400000.0,1330000.0,0.0,188000.0,0.0,1000.0,0.0,750.0,8.73
JUJUY,San Pedro,San Lucas,38063170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0
JUJUY,San Pedro,Don Emilio,38063030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,37.0
JUJUY,San Pedro,Rosario de Río Grande,38063150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,54.0
JUJUY,SANTA BARBARA,El Fuerte,38070010,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,5.0
JUJUY,SANTA BARBARA,El Piquete,38070020,71000000.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,100.0
JUJUY,SANTA BARBARA,El Talar,38070030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1410.0,142.0
JUJUY,SANTA BARBARA,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,3.0
JUJUY,SANTA BARBARA,Palma Sola,38070040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1150.0,116.0
JUJUY,SANTA BARBARA,Santa Clara,38070060,100000000.0,0.0,0.0,0.0,0.0,1000.0,0.0,870.0,188.0
JUJUY,SANTA BARBARA,Vinalito,38070070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,30.0
JUJUY,Santa Catalina,Casira,38077010,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Santa Catalina,Ciénega,38077020,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Santa Catalina,Cieneguillas,38077030,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Santa Catalina,Cusi Cusi,38077040,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Santa Catalina,Misarrumi,38077060,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,5.0
JUJUY,Santa Catalina,Oratorio,38077070,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Santa Catalina,Paicone,38077080,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Santa Catalina,Santa Catalina,38077100,0.0,0.0,0.0,50000.0,0.0,2000.0,0.0,0.0,7.0
JUJUY,Susques,El Toro,38084030,0.0,0.0,0.0,200000.0,0.0,4000.0,0.0,0.0,24.0
JUJUY,Susques,Huáncar,38084040,0.0,0.0,0.0,270000.0,0.0,0.0,0.0,0.0,27.0
JUJUY,Susques,Olacapato,38084055,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,10.0,9.0
JUJUY,Susques,Olaroz Chico,38084060,0.0,0.0,0.0,300000.0,0.0,1000.0,0.0,60.0,37.0
JUJUY,Susques,Pastos Chicos,38084070,0.0,0.0,0.0,220000.0,0.0,0.0,0.0,0.0,22.0
JUJUY,Susques,Puesto Sey,38084080,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,20.0
JUJUY,Susques,San Juan de Quillaqués,38084090,0.0,0.0,0.0,120000.0,0.0,5000.0,0.0,0.0,17.0
JUJUY,Susques,Susques,38084100,0.0,0.0,0.0,2750000.0,0.0,21000.0,0.0,170.0,313.0
JUJUY,Susques,Coranzuli,38084020,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,60.0
JUJUY,Susques,Catua,38084010,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,70.0
JUJUY,Susques,Jama,38084045,0.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,11.0
JUJUY,Susques,Mina Providencia,38084050,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Tilcara,Huacalera,38094020,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Tilcara,Maimará,38094040,0.0,0.0,0.0,50000.0,0.0,2000.0,0.0,770.0,84.0
JUJUY,Tilcara,Tilcara,38094050,0.0,0.0,0.0,100000.0,0.0,4000.0,0.0,3750.0,389.0
JUJUY,Tumbaya,Bárcena,38098010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,111.0
JUJUY,Tumbaya,Purmamarca,38098030,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,76.0
JUJUY,Tumbaya,Volcán,38098050,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,94.0
JUJUY,Tumbaya,El Moreno,38098020,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0
JUJUY,Tumbaya,Tumbaya,38098040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,342.0
JUJUY,Valle Grande,Santa Ana,38105040,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
JUJUY,Yavi,Barrios,38112010,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Yavi,Cangrejillos,38112020,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Yavi,La Intermedia,38112040,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Yavi,La Quiaca,38112050,660000000.0,0.0,0.0,750000.0,5000.0,1000.0,0.0,10.0,742.0
JUJUY,Yavi,Pumahuasi,38112070,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Yavi,Yavi Chico,38112090,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,5.0
JUJUY,Yavi,Yavi,38112080,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
LA PAMPA,Atreucó,Doblas,42007010,0.0,33300000.0,0.0,400000.0,0.0,1000.0,0.0,410.0,415.0
LA PAMPA,Atreucó,Macachín,42007020,0.0,0.0,0.0,3010000.0,0.0,1000.0,0.0,10.0,1.31
LA PAMPA,Atreucó,Miguel Riglos,42007030,0.0,0.0,0.0,30000.0,0.0,1000.0,0.0,1100.0,114.0
LA PAMPA,Atreucó,Rolón,42007040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,690.0,70.0
LA PAMPA,Atreucó,Tomas M. Anchorena,42007050,0.0,0.0,10000.0,0.0,0.0,1000.0,0.0,50.0,7.0
LA PAMPA,Caleu Caleu,La Adela,42014020,0.0,37100000.0,0.0,0.0,0.0,1000.0,0.0,5150.0,887.0
LA PAMPA,Caleu Caleu,Anzoategui,42014010,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
LA PAMPA,Capital,Anguil,42021010,0.0,13800000.0,0.0,20000.0,99000.0,1000.0,0.0,3340.0,574.0
LA PAMPA,Capital,Santa Rosa,42021020,17600000.0,47020000.0,660000.0,12000.0,66000.0,3000.0,0.0,2710.0,50.38
LA PAMPA,Catriló,Catriló,42028010,0.0,54100000.0,10000.0,6860000.0,327000.0,2000.0,0.0,0.0,1.56
LA PAMPA,Catriló,La Gloria,42028020,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,24.0
LA PAMPA,Catriló,Lonquimay,42028030,0.0,27800000.0,0.0,10000.0,71000.0,1000.0,0.0,0.0,351.0
LA PAMPA,Catriló,Uriburu,42028040,0.0,9000000.0,0.0,10000.0,94000.0,1000.0,0.0,1490.0,335.0
LA PAMPA,Chalileo,Santa Isabel,42049010,0.0,0.0,20000.0,0.0,0.0,1000.0,0.0,8120.0,815.0
LA PAMPA,Chapaleufú,Bernardo Larroude,42056010,0.0,0.0,10000.0,570000.0,0.0,1000.0,0.0,5300.0,589.0
LA PAMPA,Chapaleufú,Ceballos,42056020,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,670.0,69.0
LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),42056030,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2470.0,249.0
LA PAMPA,Chapaleufú,Intendente Alvear,42056040,83000000.0,61300000.0,10000.0,2550000.0,1000.0,1000.0,0.0,4900.0,1.44
LA PAMPA,Chapaleufú,Sarah,42056050,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,160.0,18.0
LA PAMPA,Chapaleufú,Vértiz,42056060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,107.0
LA PAMPA,Chical Co,La Humada,42063020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1520.0,153.0
LA PAMPA,Conhelo,Conhelo,42035010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,46.0
LA PAMPA,Conhelo,Eduardo Castex,42035020,16900000.0,1340000.0,0.0,70000.0,0.0,1000.0,0.0,1080.0,3.15
LA PAMPA,Conhelo,Mauricio Mayer,42035030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,300.0,31.0
LA PAMPA,Conhelo,Monte Nievas,42035040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,450.0,46.0
LA PAMPA,Conhelo,Rucanelo,42035050,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,260.0,27.0
LA PAMPA,Conhelo,Winifreda,42035060,0.0,19200000.0,20000.0,6930000.0,2000.0,0.0,0.0,1950.0,1.08
LA PAMPA,Curacó,Gobernador Duval,42042010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,830.0,84.0
LA PAMPA,Curacó,Puelches,42042020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,680.0,69.0
LA PAMPA,Guatraché,Alpachiri,42070010,0.0,0.0,0.0,20000.0,0.0,1000.0,0.0,0.0,3.0
LA PAMPA,Guatraché,General Manuel J. Campos,42070020,0.0,0.0,0.0,20000.0,0.0,1000.0,0.0,0.0,3.0
LA PAMPA,Guatraché,Guatraché,42070030,0.0,23900000.0,0.0,20000.0,0.0,1000.0,0.0,2780.0,520.0
LA PAMPA,Guatraché,Santa Teresa,42070050,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2.0
LA PAMPA,Guatraché,Perú,42070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,39.0
LA PAMPA,Hucal,Abramo,42077010,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,690.0,71.0
LA PAMPA,Hucal,Bernasconi,42077020,37000000.0,0.0,0.0,10000.0,0.0,1000.0,0.0,6590.0,698.0
LA PAMPA,Hucal,General San Martín (Est. Villa Alba),42077030,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,8260.0,828.0
LA PAMPA,Hucal,Jacinto Arauz,42077050,631000000.0,0.0,0.0,20000.0,0.0,2000.0,0.0,760.0,711.0
LA PAMPA,Limay Mahuida,La Reforma,42091010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,650.0,66.0
LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,160.0,17.0
LA PAMPA,Loventué,Carro Quemado,42098010,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,500.0,52.0
LA PAMPA,Loventué,Luan Toro,42098030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,670.0,68.0
LA PAMPA,Loventué,Telén,42098040,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,1980.0,200.0
LA PAMPA,Loventué,Victorica,42098050,0.0,0.0,0.0,20000.0,0.0,1000.0,0.0,4820.0,485.0
LA PAMPA,Loventué,Loventué,42098020,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0
LA PAMPA,Maracó,Agustoni,42105010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,29.0
LA PAMPA,Maracó,Dorila,42105020,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,530.0,54.0
LA PAMPA,Maracó,General Pico,42105030,25400000.0,100000.0,910000.0,1538000.0,91000.0,1000.0,0.0,302.0,21.11
LA PAMPA,Maracó,Speluzzi,42105040,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,410.0,42.0
LA PAMPA,OTROS,OTROS,Sin Datos,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LA PAMPA,Puelén,25 de Mayo,42112020,0.0,0.0,0.0,103000.0,0.0,0.0,0.0,9500.0,1.98
LA PAMPA,Puelén,Puelén,42112010,0.0,0.0,10000.0,0.0,0.0,2000.0,0.0,1250.0,128.0
LA PAMPA,Puelén,Casa De Piedra,42112005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,47.0
LA PAMPA,Quemú Quemú,Colonia Barón,42119010,0.0,0.0,20000.0,5500000.0,0.0,1000.0,0.0,900.0,643.0
LA PAMPA,Quemú Quemú,Miguel Cané,42119030,0.0,0.0,0.0,10000.0,105000.0,1000.0,0.0,0.0,107.0
LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,0.0,0.0,10000.0,20000.0,113000.0,1000.0,0.0,1430.0,260.0
LA PAMPA,Quemú Quemú,Relmo,42119050,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,26.0
LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,169.0
LA PAMPA,Rancul,Caleufú,42126010,0.0,35000000.0,0.0,20000.0,0.0,1000.0,0.0,0.0,353.0
LA PAMPA,Rancul,La Maruja,42126030,0.0,15000000.0,0.0,0.0,0.0,1000.0,0.0,0.0,151.0
LA PAMPA,Rancul,Parera,42126040,0.0,0.0,0.0,4550000.0,0.0,1000.0,0.0,2720.0,728.0
LA PAMPA,Rancul,Quetrequén,42126060,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,1520.0,154.0
LA PAMPA,Rancul,Rancul,42126070,0.0,0.0,0.0,1580000.0,0.0,2000.0,0.0,6770.0,837.0
LA PAMPA,Rancul,Pichi Huinca,42126050,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0
LA PAMPA,Realicó,Adolfo Van Praet,42133010,0.0,600000.0,0.0,0.0,0.0,1000.0,0.0,230.0,30.0
LA PAMPA,Realicó,Alta Italia,42133020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,4630.0,464.0
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,1090.0,111.0
LA PAMPA,Realicó,Embajador Martini,42133040,15000000.0,0.0,0.0,70000.0,0.0,1000.0,0.0,5310.0,554.0
LA PAMPA,Realicó,Falucho,42133050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,820.0,83.0
LA PAMPA,Realicó,Ingeniero Luiggi,42133060,0.0,0.0,0.0,2400000.0,0.0,2000.0,0.0,142.0,1.66
LA PAMPA,Realicó,Ojeda,42133070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0
LA PAMPA,Realicó,Realicó,42133080,171000000.0,0.0,10000.0,193000.0,0.0,1000.0,0.0,123.0,3.34
LA PAMPA,Toay,Toay,42140020,225000000.0,5330000.0,0.0,5570000.0,0.0,1000.0,0.0,2590.0,6.37
LA PAMPA,Trenel,Arata,42147010,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,2560.0,258.0
LA PAMPA,Trenel,Metileo,42147020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,61.0
LA PAMPA,Trenel,Trenel,42147030,84000000.0,65200000.0,0.0,0.0,0.0,2000.0,0.0,2740.0,1.01
LA PAMPA,Utracán,Ataliva Roca,42154010,0.0,0.0,0.0,20000.0,0.0,1000.0,0.0,3100.0,313.0
LA PAMPA,Utracán,Chacharramendi,42154020,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,850.0,87.0
LA PAMPA,Utracán,Colonia Santa María,42154030,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,1450.0,147.0
LA PAMPA,Utracán,General Acha,42154040,551000000.0,2920000.0,0.0,9700000.0,0.0,3000.0,0.0,3330.0,4.77
LA PAMPA,Utracán,Quehué,42154050,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,2420.0,244.0
LA PAMPA,Utracán,Unanué,42154060,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,560.0,57.0
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,0.0,0.0,0.0,10000.0,0.0,2000.0,0.0,0.0,3.0
LA RIOJA,Arauco,Aimogasta,46007010,99000000.0,2030000.0,0.0,40000.0,0.0,1000.0,0.0,870.0,2.22
LA RIOJA,Arauco,Estación Mazán,46007040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,140.0,15.0
LA RIOJA,Arauco,Villa Mazán,46007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,156.0
LA RIOJA,Arauco,Machigasta,46007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
LA RIOJA,Capital,La Rioja,46014010,47200000.0,35420000.0,40000.0,1594000.0,6000.0,4000.0,0.0,122.0,57.32
LA RIOJA,Castro Barros,Anillaco,46021020,0.0,45300000.0,0.0,10000.0,0.0,1000.0,0.0,0.0,455.0
LA RIOJA,Castro Barros,Los Molinos,46021050,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,40.0,53.0
LA RIOJA,Castro Barros,San Pedro,46021070,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,450.0,73.0
LA RIOJA,Castro Barros,Aminga,46021010,0.0,15800000.0,0.0,10000.0,0.0,0.0,0.0,170.0,176.0
LA RIOJA,Castro Barros,Anjullón,46021030,0.0,4400000.0,0.0,10000.0,0.0,0.0,0.0,640.0,109.0
LA RIOJA,Castro Barros,Chuquis,46021040,0.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
LA RIOJA,Castro Barros,Pinchas,46021060,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0
LA RIOJA,Chamical,Chamical,46035010,210000000.0,2960000.0,0.0,80000.0,0.0,1000.0,0.0,90.0,3.19
LA RIOJA,Chilecito,Chilecito,46042010,917000000.0,4510000.0,0.0,334000.0,0.0,0.0,0.0,960.0,8.86
LA RIOJA,Chilecito,Colonia Vichigasta,46042050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
LA RIOJA,Chilecito,Los Sarmientos,46042030,0.0,15700000.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
LA RIOJA,Chilecito,Nonogasta,46042090,83000000.0,82400000.0,0.0,10000.0,0.0,1000.0,0.0,60.0,915.0
LA RIOJA,Chilecito,San Miguel,46042030,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,50.0,65.0
LA RIOJA,Chilecito,San Nicolás,46042100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.0
LA RIOJA,Chilecito,Vichigasta,46042140,42000000.0,0.0,0.0,10000.0,0.0,2000.0,0.0,1030.0,148.0
LA RIOJA,Chilecito,Colonia Anguinán,46042020,0.0,16100000.0,0.0,10000.0,0.0,0.0,0.0,690.0,231.0
LA RIOJA,Chilecito,Guanchín,46042060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
LA RIOJA,Chilecito,Malligasta,46042070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,185.0
LA RIOJA,Chilecito,Santa Florentina,46042110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.0
LA RIOJA,Chilecito,Sañogasta,46042120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,219.0
LA RIOJA,Chilecito,Tilimuqui,46042130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,13.0
LA RIOJA,Chilecito,La Puntilla,46042030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,1000000.0,37900000.0,0.0,20000.0,0.0,1000.0,0.0,0.0,383.0
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,41.0
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,0.0,1120000.0,0.0,30000.0,0.0,1000.0,0.0,2580.0,1.38
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,47.0
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,107.0
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,1260.0,127.0
LA RIOJA,Famatina,Famatina,46049070,1000000.0,20200000.0,0.0,20000.0,0.0,0.0,0.0,50.0,210.0
LA RIOJA,Famatina,Angulos,46049020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0
LA RIOJA,Famatina,Campanas,46049050,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,1610.0,162.0
LA RIOJA,Famatina,Chañarmuyo,46049060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,29.0
LA RIOJA,Famatina,La Cuadra,46049080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,22.0
LA RIOJA,Famatina,Pituil,46049090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,153.0
LA RIOJA,Famatina,Santa Cruz,46049110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,22.0
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,8000000.0,0.0,0.0,10000.0,0.0,0.0,0.0,1490.0,158.0
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,930.0,94.0
LA RIOJA,General Belgrano,Chañar,46063020,8000000.0,0.0,0.0,10000.0,0.0,0.0,0.0,900.0,99.0
LA RIOJA,General Belgrano,Loma Blanca,46063030,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
LA RIOJA,General Belgrano,Olta,46063040,0.0,1070000.0,0.0,10000.0,0.0,1000.0,0.0,60.0,1.08
LA RIOJA,General Belgrano,Castro Barros,46063010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,0.0,29900000.0,0.0,0.0,0.0,1000.0,0.0,0.0,300.0
LA RIOJA,General Ocampo,Ambil,46084010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,34.0
LA RIOJA,General Ocampo,Milagro,46084030,0.0,81300000.0,0.0,10000.0,0.0,0.0,0.0,0.0,814.0
LA RIOJA,General San Martín,Ulapes,46091010,0.0,69100000.0,0.0,20000.0,0.0,0.0,0.0,10.0,694.0
LA RIOJA,Independencia,Amaná,46105010,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0
